Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket,Over_ave_price
92803,-37.985844,145.094402,166 Warren Road,MORDIALLOC,6030000,house,2013,4,2,2,SC_003,1.7034,19864,1.7786,41,hospital_001,1.9654,S_003,1.5249,False
90306,-37.971542,145.070562,21 Shipston Road,CHELTENHAM,9350000,house,2016,3,2,3,SC_003,1.6243,19865,1.2429,39,hospital_109,1.0623,S_011,1.3242,False
26911,-37.582082,144.92749,41 Middlesborough Drive,CRAIGIEBURN,4940000,house,2011,4,2,2,SC_005,1.0414,40221,2.603,45,hospital_104,7.6634,S_178,1.4456,True
94642,-37.93000031,145.037323,11 Railway Crescent,BENTLEIGH,9775000,house,2008,2,1,2,SC_046,1.0613,19937,0.4873,39,hospital_110,0.3431,S_107,1.2388,False
15510,-37.7392807,144.9140778,9A HOUSTON AVENUE,STRATHMORE,7215000,house,2008,2,2,1,SC_082,0.9529,20036,1.0695,23,hospital_184,0.8609,S_197,0.6651,False
33257,-37.735089,145.027028,9 Ambon Street,PRESTON,4092000,house,2012,2,1,2,SC_047,0.482,20011,2.2614,0,hospital_090,2.1267,S_225,1.143,False
22449,-37.74757385,144.9635468,27 Sargood Street,COBURG,7230000,house,2008,2,1,0,SC_030,2.0608,19965,0.5824,0,hospital_084,0.856,S_173,0.6033,False
58449,-37.813421,145.175775,1/324 Springfield Road,NUNAWADING,9775000,house,2014,3,1,1,SC_088,0.7373,19899,0.8033,0,hospital_070,1.6355,S_202,1.1683,True
12059,-37.701419,144.759665,1/40 Community Hub,SYDENHAM,4200000,house,2013,3,1,1,SC_048,3.858,20000,1.2789,39,hospital_057,8.1576,S_163,1.0564,False
42276,-37.74255371,145.0673828,46 Douglas Street,ROSANNA,6800000,house,2009,2,1,1,SC_017,1.4739,19936,0.1152,28,hospital_066,1.497,S_100,1.851,False
2547,-37.807376,144.884239,86 Williamstown Road,KINGSVILLE,8400000,house,2011,3,2,0,SC_043,2.5157,20023,0.627,19,hospital_056,1.5949,S_201,1.4183,True
28964,-37.803716,144.996062,29 St Philips Street,ABBOTSFORD,17030000,house,2016,4,1,0,SC_068,2.4386,19976,0.2225,10,hospital_134,1.0699,S_076,0.6566,True
81576,-37.98354721,145.2030487,9 Marion Street,DANDENONG,2529000,house,2007,3,1,0,SC_112,1.1256,19888,0.9241,54,hospital_033,1.4039,S_183,0.9527,False
8635,-37.754896,144.750642,7 Rogers Close,BURNSIDE,8411000,house,2016,3,2,3,SC_048,2.5705,20002,4.49,33,hospital_057,5.6544,S_156,0.3632,True
23359,-37.64030457,144.908371,109 Kirkham Drive,GREENVALE,7350000,house,2009,5,2,2,SC_072,1.686,40220,2.3941,41,hospital_104,1.5702,S_211,2.3365,True
43861,-37.704734,145.077363,58 Bungay Street,WATSONIA,6050000,house,2010,3,2,1,SC_047,5.5972,19984,0.8948,34,hospital_037,1.799,S_020,1.9994,False
56441,-37.85615921,145.1208496,241 Highbury Rd,BURWOOD,4850000,house,2009,3,1,1,SC_042,3.4943,19840,2.0888,28,hospital_047,1.8536,S_097,1.2487,False
45473,-37.714352,145.104946,76 Plenty Lane,GREENSBOROUGH,5135000,house,2011,3,1,1,SC_017,5.6152,19985,1.1934,38,hospital_075,1.0298,S_020,1.1578,False
95038,-37.91702271,145.0512848,195 Tucker Road,BENTLEIGH,3510000,house,2005,3,1,1,SC_046,2.7481,19939,1.2557,38,hospital_159,1.4896,S_107,0.8533,False
41816,-37.744367,145.075561,20 Coorie Crescent,ROSANNA,12320000,house,2011,4,2,1,SC_017,1.4117,19936,0.8456,28,hospital_066,1.7142,S_100,1.7623,True
59589,-37.81983566,145.1993103,2/18 McGhee Avenue,MITCHAM,5824000,house,2009,2,1,2,SC_088,1.7363,19900,0.6764,0,hospital_010,1.1404,S_202,2.0804,False
57214,-37.821147,145.079046,2A Erica Street,CANTERBURY,3492000,house,2016,2,1,3,SC_099,1.8813,19893,0.4181,0,hospital_064,3.0381,S_160,1.6966,False
51692,-37.78223038,145.1088409,8 Village Avenue,DONCASTER,6565000,house,2008,3,1,2,SC_091,1.6026,19896,4.1508,0,hospital_194,1.1381,S_046,1.0658,False
23917,-37.694063,144.96382,11 Shaw Street,FAWKNER,6600000,house,2014,3,1,3,SC_030,4.4353,19961,0.8556,0,hospital_139,3.9924,S_161,0.7026,True
42400,-37.748371,145.082904,57 Buckingham Drive,HEIDELBERG,7680000,house,2012,3,2,1,SC_017,1.5096,19936,1.5972,28,hospital_066,2.0105,S_100,1.7508,True
21858,-37.755956,144.970941,119 Moreland Road,COBURG,4995000,house,2012,3,1,1,SC_030,3.1984,19966,0.819,0,hospital_144,0.0953,S_173,1.5473,False
44667,-37.717014,145.104635,223 Elder Street,GREENSBOROUGH,6540000,house,2010,3,2,1,SC_017,5.3583,19985,1.4882,38,hospital_075,1.3273,S_020,1.4293,False
87569,-37.933388,144.997537,28 Holyrood Street,HAMPTON,3440000,house,2016,5,2,2,SC_046,3.6466,19949,0.6166,27,hospital_036,1.1433,S_088,0.5886,False
46442,-37.709041,145.167126,11 Jinkana Grove,ELTHAM,8525000,house,2015,4,2,2,SC_051,3.9912,19987,1.7725,44,hospital_075,5.4125,S_194,1.0421,True
57816,-37.815369,145.1417,20 Patricia Road,BLACKBURN,7150000,house,2011,3,1,1,SC_037,1.7437,19897,0.6087,0,hospital_154,1.938,S_147,1.832,False
37657,-37.638924,145.037963,63 Northumberland Drive,EPPING,8100000,house,2016,3,2,2,SC_062,4.4242,20005,1.6504,0,hospital_053,2.359,S_196,2.4671,True
65048,-37.810534,145.312722,1/22 Graham Avenue,KILSYTH,20700000,house,2010,3,1,2,SC_022,2.902,19877,2.8705,0,hospital_164,5.0339,S_224,0.9574,True
86008,-37.92606354,144.9958801,11 Wolseley Grove,BRIGHTON,24200000,house,2009,5,3,2,SC_046,4.0171,19950,0.5925,24,hospital_156,1.6357,S_009,1.1997,True
90139,-37.974852,145.081662,18 Snowdon Drive,CHELTENHAM,11543000,house,2010,4,2,2,SC_003,0.7704,19865,1.6446,39,hospital_109,1.4915,S_003,1.1001,True
85692,-37.8978157,145.0125427,497 Kooyong Road,GARDENVALE,11700000,house,2008,4,2,2,SC_023,3.5898,19953,0.7461,19,hospital_013,0.178,S_151,1.1469,False
15387,-37.736413,144.914014,54 Kernan Street,STRATHMORE,6800000,house,2016,3,2,2,SC_082,0.7907,20036,1.3476,23,hospital_184,1.0241,S_197,0.9558,False
87116,-37.909453,144.987555,8 Grosvenor Street,BRIGHTON,16560000,house,2013,2,1,2,SC_015,4.5775,19951,0.9948,22,hospital_198,0.3025,S_150,0.6988,False
67733,-37.7596096,145.3661723,87 - 89 Bastow Road,LILYDALE,5229000,house,2011,4,2,2,SC_084,4.6002,19876,1.6875,0,hospital_113,1.0359,S_233,1.4345,False
17284,-37.700115,144.927096,45 Glen Street,GLENROY,8500000,house,2011,4,1,0,SC_010,3.8606,20032,0.9994,32,hospital_184,5.0805,S_209,0.7096,True
82782,-37.908894,145.271301,43 Sovereign Manors Crescent,ROWVILLE,9900000,house,2013,3,2,2,SC_049,3.6226,19867,3.659,0,hospital_150,3.852,S_199,2.7363,True
92250,-37.976895,145.058043,35 Patty Street,MENTONE,25330000,house,2014,5,3,2,SC_003,2.7968,19865,0.8347,39,hospital_055,0.6275,S_011,0.6467,True
28828,-37.8035965,144.9953919,143 Charles Street,ABBOTSFORD,9555000,house,2007,3,1,0,SC_068,2.3945,19976,0.1777,10,hospital_134,1.1195,S_076,0.6687,False
27747,-37.599511,144.928703,8 Clovelly Drive,CRAIGIEBURN,3421000,house,2010,3,1,0,SC_110,0.9942,40221,1.3145,45,hospital_104,5.7445,S_178,0.7711,False
12188,-37.724639,144.765336,11 Shale Court,DELAHEY,2880000,house,2016,3,1,2,SC_048,2.293,20001,2.5534,36,hospital_057,5.887,S_094,2.6648,False
82000,-38.000538,145.24632,25 Olive Road,EUMEMMERRING,4380000,house,2010,3,1,1,SC_077,0.546,19885,2.8106,59,hospital_119,2.9498,S_212,1.7597,True
10860,-37.784522,144.923253,76 Illawarra Road,FLEMINGTON,5538000,house,2016,2,1,0,SC_011,0.6695,20040,0.5927,14,hospital_007,1.1093,S_086,0.5031,False
87419,-37.932123,145.013237,17 Kingston Street,HAMPTON,8000000,house,2011,2,1,2,SC_046,2.3522,19949,1.2214,27,hospital_036,1.4195,S_088,1.1129,False
95423,-37.91615,145.045198,29 Seaview Avenue,BENTLEIGH,7995000,house,2011,3,1,1,SC_046,2.668,19939,0.7342,38,hospital_110,2.0213,S_107,0.4642,False
66195,-37.772452,145.311522,3 Robyn Court,MOOROOLBARK,4140000,house,2013,4,2,2,SC_084,1.6061,19877,1.371,0,hospital_113,3.9818,S_168,1.6161,False
64380,-37.807209,145.275337,38 FORTUNA AVENUE,CROYDON,4848000,house,2010,3,1,2,SC_022,1.132,19878,1.3897,0,hospital_164,1.7376,S_055,1.035,False
11079,-37.777736,144.934713,110 Baroda Street,TRAVANCORE,23400000,house,2016,4,2,1,SC_011,1.7139,20039,1.1661,16,hospital_102,0.9295,S_086,1.2108,True
96142,-37.91018,145.044316,7 Ellindale Avenue,MCKINNON,13390000,house,2012,4,2,1,SC_041,3.0983,19940,0.5286,36,hospital_159,2.3936,S_107,1.0588,False
6709,-37.77838135,144.8175049,4/41-43 Hutchinson Street,ALBION,15400000,house,2008,2,1,1,SC_102,1.4803,20004,0.6385,28,hospital_174,1.3236,S_080,1.4187,True
62890,-37.823308,145.246056,37 Royal Avenue,HEATHMONT,10800000,house,2014,4,2,2,SC_032,1.918,19871,0.5736,0,hospital_105,1.3798,S_190,1.8985,True
53020,-37.8213807,145.0096557,31 Type Street,RICHMOND,5720000,house,2013,2,1,0,SC_038,2.1398,19906,0.7123,10,hospital_122,0.5512,S_076,1.8034,False
53923,-37.813446,144.994754,94 York Street,RICHMOND,10120000,house,2014,3,2,1,SC_068,2.0031,19978,0.3374,7,hospital_172,0.3794,S_076,0.434,False
62032,-37.80062,145.23493,4A Berea Court,RINGWOOD,3699000,house,2013,2,1,1,SC_032,1.4537,19902,1.7785,0,hospital_105,1.3726,S_190,1.259,False
94888,-37.92111969,145.0490418,16 Jeffrey Street,BENTLEIGH,8235000,house,2008,3,2,2,SC_046,2.2514,19939,1.135,38,hospital_159,1.5764,S_107,0.6346,False
74553,-37.902165,145.055987,121 Leila Road,CARNEGIE,7200000,house,2011,3,2,2,SC_041,1.9525,19941,1.4429,35,hospital_159,2.4255,S_015,1.6125,False
24662,-37.678005,144.958989,162 Somerset Road,CAMPBELLFIELD,7150000,house,2010,2,1,1,SC_072,4.4386,19960,1.711,0,hospital_104,4.56,S_161,1.2845,True
15048,-37.718869,144.90568,172 Mascoma Street,STRATHMORE,13050000,house,2016,3,1,2,SC_082,1.6827,20033,1.3984,30,hospital_184,2.6088,S_198,1.2867,True
94947,-37.914858,145.025733,17 Somers Street,BENTLEIGH,8162000,house,2012,2,1,2,SC_046,2.9581,19939,1.0295,38,hospital_126,1.6824,S_107,1.5287,False
89962,-37.963159,145.067587,13 Evergreen Circuit,CHELTENHAM,9910000,house,2015,4,2,2,SC_003,2.0833,19866,1.2077,37,hospital_109,0.6348,S_023,1.1118,True
7679,-37.742745,144.765014,9 Delamare Drive,ALBANVALE,3300000,house,2015,3,1,2,SC_048,2.338,20001,2.9396,36,hospital_057,4.7826,S_070,1.1664,False
44953,-37.685847,145.109406,36 Crana Grove,GREENSBOROUGH,5300000,house,2011,4,2,3,SC_062,4.3478,19985,2.0182,38,hospital_075,2.169,S_210,2.0134,False
60992,-37.834001,145.227966,1 Bellbird Court,RINGWOOD,5350000,house,2010,4,2,1,SC_032,2.3664,19871,1.5896,0,hospital_179,1.7195,S_040,2.4554,False
77040,-37.938937,145.103704,1 Nicole Close,CLARINDA,6480000,house,2010,3,1,2,SC_003,3.8071,19915,2.1683,39,hospital_076,2.4178,S_170,1.7512,True
61740,-37.828593,145.225738,3 Stanhope Court,RINGWOOD,8690000,house,2016,3,1,1,SC_032,1.7839,19902,1.4427,0,hospital_008,2.3255,S_040,1.8713,True
83241,-37.886381,145.25463,57 Norma Crescent,KNOXFIELD,4081000,house,2010,2,1,2,SC_049,4.7932,19868,3.6068,0,hospital_049,3.619,S_027,2.4096,False
31058,-37.760453,145.022943,282 Gooch Street,THORNBURY,10360000,house,2010,2,1,0,SC_001,1.8549,19932,2.116,21,hospital_039,0.7621,S_219,1.8665,True
13094,-37.70648193,144.7734833,4 Lucetta Way,SYDENHAM,5005000,house,2009,3,2,2,SC_107,3.7801,20000,0.5991,39,hospital_057,7.0132,S_094,0.5242,False
84332,-37.84661102,144.9871063,72 Donald Street,PRAHRAN,8160000,house,2009,2,1,1,SC_066,0.5737,19958,0.4041,9,hospital_155,0.0801,S_115,1.6043,False
10058,-37.78336,144.935002,135 Mount Alexander Road,FLEMINGTON,3965000,house,2014,2,1,2,SC_011,1.6629,19971,0.6539,0,hospital_102,0.9342,S_086,0.7571,False
4060,-37.835101,144.873168,11 Percy Street,NEWPORT,9310000,house,2010,3,3,1,SC_033,2.5044,19995,1.2273,18,hospital_141,3.4416,S_056,2.3495,True
72075,-37.836916,145.260881,16 Maida Avenue,BAYSWATER,4280000,house,2012,3,1,1,SC_032,3.8967,19870,0.8331,0,hospital_002,2.1627,S_139,0.8563,False
67870,-37.84341812,145.0097351,14 Ross Street,TOORAK,14220000,house,2009,2,1,0,SC_038,0.3426,19947,0.6801,20,hospital_097,1.1704,S_102,0.3662,True
72320,-37.85631943,145.2670288,32 Edward Street,BAYSWATER,4095000,house,2009,3,1,1,SC_049,5.5756,19869,1.5933,0,hospital_002,0.1388,S_139,1.4861,False
35723,-37.73177,145.029305,9 Crevelli Street,RESERVOIR,3600000,house,2014,3,1,1,SC_047,0.76,20011,2.3658,0,hospital_025,2.0508,S_225,0.7653,False
32035,-37.73688126,145.0172119,17 Dean Street,PRESTON,7920000,house,2007,2,1,0,SC_047,1.1687,20012,1.4827,0,hospital_139,2.7323,S_084,1.2655,True
40685,-37.699345,145.049243,46 Warramunga Road,BUNDOORA,9810000,house,2011,4,3,2,SC_047,4.6715,19984,3.3061,34,hospital_037,0.7577,S_155,0.4999,True
36760,-37.648954,145.051648,11 Wotan Drive,EPPING,3064000,house,2016,3,2,1,SC_062,2.9991,45795,1.3561,0,hospital_053,3.1121,S_096,2.0051,False
15497,-37.737554,144.923681,9 Collegian Avenue,STRATHMORE,17550000,house,2011,3,2,2,SC_082,1.6429,20035,0.7443,25,hospital_184,1.721,S_197,1.3989,True
53085,-37.823862,145.006521,34 Canterbury Street,RICHMOND,15950000,house,2014,3,2,2,SC_038,1.8662,19906,0.4216,10,hospital_122,0.4986,S_102,1.8413,True
48908,-37.804019,145.081638,10 Kaleno View,BALWYN,11550000,house,2012,4,2,2,SC_099,3.0702,19893,2.2785,0,hospital_064,2.9775,S_136,1.7673,False
66487,-37.790204,145.312218,5/21-25 Cambridge Road,MOOROOLBARK,5193000,house,2015,3,2,2,SC_022,2.7472,19877,0.6075,0,hospital_113,4.8889,S_224,1.3388,False
69415,-37.865646,145.088335,10 Gloucester Road,ASHBURTON,7800000,house,2011,3,1,1,SC_042,1.3314,19848,0.7384,36,hospital_098,0.352,S_112,0.4848,False
56459,-37.847057,145.099018,25 Wallace Road,BURWOOD,12800000,house,2011,3,1,3,SC_042,3.4353,19849,1.7023,34,hospital_089,1.2306,S_112,2.2067,True
6383,-37.77793121,144.8166199,2/15 Wyalong Street,ALBION,30855000,house,2008,3,2,2,SC_102,1.5697,20004,0.7119,28,hospital_174,1.3995,S_080,1.507,True
38202,-37.767777,145.020364,295 Station Street,FAIRFIELD,8268000,house,2011,4,2,1,SC_001,1.8855,19930,1.3044,18,hospital_039,1.0395,S_219,1.88,False
50321,-37.772174,145.087804,6 Darrandaul Drive,BULLEEN,11880000,house,2015,4,2,2,SC_009,0.8113,19935,2.919,26,hospital_193,2.4139,S_154,0.6973,True
25574,-37.573855,144.92759,16 Hoxton Crescent,CRAIGIEBURN,4344000,house,2016,3,1,2,SC_005,0.6349,40221,3.4079,45,hospital_104,8.5772,S_178,2.3127,False
20240,-37.795817,144.965101,876 Swanston Street,CARLTON,12540000,house,2013,4,1,0,SC_008,1.8322,19842,1.5874,6,hospital_136,0.4195,S_200,1.1577,True
88944,-37.949294,145.03506,58 Tibrockney Street,HIGHETT,5652000,house,2015,2,1,1,SC_079,0.528,19872,0.6057,41,hospital_110,1.8142,S_069,0.5278,False
67059,-37.744145,145.343408,15 Baystone Place,LILYDALE,6435000,house,2014,4,2,2,SC_084,3.0266,19876,1.3214,0,hospital_151,1.4963,S_233,1.6478,False
69690,-37.86712646,145.0934143,2 May Park Avenue,ASHWOOD,12404000,house,2009,2,1,2,SC_042,1.1495,19839,0.8453,26,hospital_098,0.8233,S_112,0.0821,True
64543,-37.774285,145.299455,49 Lee Ann Crescent,CROYDON,5742000,house,2014,4,2,2,SC_084,2.2021,19877,1.6292,0,hospital_113,5.0582,S_058,2.2259,False
26802,-37.579853,144.910864,4 Kelway Street,CRAIGIEBURN,3312000,house,2015,3,2,2,SC_005,1.03,40221,3.7648,45,hospital_104,7.931,S_178,2.5778,False
86407,-37.88676071,144.9977112,24 Rusden Street,BRIGHTON,9350000,house,2008,4,3,3,SC_015,2.5055,19954,0.3582,17,hospital_116,1.0314,S_193,0.7287,False
24617,-37.695016,144.967105,9 Brian Street,FAWKNER,5720000,house,2014,3,1,1,SC_030,4.4226,19961,0.9606,0,hospital_139,3.7059,S_161,0.9892,True
84394,-37.849933,145.00727,80 Chatsworth Road,PRAHRAN,24000000,house,2016,3,1,0,SC_038,1.0457,19946,0.591,22,hospital_132,0.4872,S_115,0.2742,True
39100,-37.761983,145.050191,"Unit 3,328 Upper Heidelberg Road",IVANHOE,7320000,house,2014,3,2,2,SC_001,0.9913,19934,0.3753,25,hospital_046,0.9532,S_219,1.021,False
50629,-37.751961,145.133091,75 Porter Street,TEMPLESTOWE,8460000,house,2015,3,1,2,SC_009,3.9312,19986,4.2067,40,hospital_193,2.835,S_046,2.9338,False
4654,-37.83439255,144.8662872,75 Charlotte Street,NEWPORT,7800000,house,2009,3,2,1,SC_033,1.9201,19995,1.7771,18,hospital_141,3.8277,S_056,1.7479,False
79078,-37.961492,145.150204,402 Springvale Road,SPRINGVALE,6760000,house,2013,3,1,0,SC_057,4.0258,19891,1.2391,46,hospital_124,2.6695,S_075,0.9002,False
74946,-37.89177704,145.0686188,2A Ardyne Street,MURRUMBEENA,7820000,house,2009,3,2,2,SC_041,1.1735,19919,0.2069,30,hospital_108,2.8313,S_015,1.1654,False
3602,-37.81983185,144.8905335,49 Sussex Street,YARRAVILLE,6360000,house,2008,3,1,0,SC_043,3.8737,19996,0.4463,15,hospital_056,2.9965,S_201,2.2239,False
88667,-37.95081,145.026787,23 Marchant Street,HIGHETT,22240000,house,2016,4,3,2,SC_079,1.2677,19872,1.3505,41,hospital_058,1.3809,S_214,0.7265,True
69564,-37.868566,145.10443,14 Yooralla Street,ASHWOOD,5913000,house,2010,2,1,0,SC_042,1.4981,19840,0.8761,28,hospital_089,1.5341,S_112,0.9671,False
53083,-37.824786,145.009048,34 Bunting Street,RICHMOND,9456000,house,2012,2,1,3,SC_038,1.7585,19906,0.3356,10,hospital_122,0.7139,S_102,1.7337,False
43242,-37.72479248,145.1006775,6 Willaura Place,YALLAMBIE,3640000,house,2008,4,2,1,SC_017,4.4605,19986,2.1176,40,hospital_075,2.236,S_020,2.238,False
24740,-37.670549,144.951379,39 Lydia Avenue,CAMPBELLFIELD,5320000,house,2014,3,1,1,SC_072,3.3852,19960,0.6441,0,hospital_104,3.5111,S_161,2.1984,True
56892,-37.85992,145.111039,8 Burbidge Close,BURWOOD,12800000,house,2015,3,2,1,SC_042,2.5899,19840,1.526,28,hospital_089,1.5096,S_112,1.6832,True
35456,-37.70763397,145.0197754,7 Borrie Street,RESERVOIR,9625000,house,2008,4,1,1,SC_047,3.5645,20009,0.9039,0,hospital_139,2.2091,S_225,2.0785,True
24798,-37.687309,144.962411,58 Roebourne Crescent,CAMPBELLFIELD,3195000,house,2011,3,1,2,SC_030,5.1353,19961,1.5205,0,hospital_139,4.6047,S_161,0.4407,False
54446,-37.81780624,145.040863,36 Haines Street,HAWTHORN,10900000,house,2008,3,2,1,SC_083,0.5503,19904,0.5634,21,hospital_086,0.8914,S_208,0.5324,False
13377,-37.707307,144.771283,67 Roseleigh Blvd,SYDENHAM,4345000,house,2010,3,2,2,SC_048,3.8766,20000,0.7336,39,hospital_057,7.0374,S_094,0.7072,False
70760,-37.889186,145.096812,39 Aikman Crescent,CHADSTONE,16660000,house,2015,4,2,2,SC_087,1.3399,19917,1.4521,34,hospital_166,1.3802,S_026,1.112,True
37323,-37.636488,145.042737,34 Ilani Street,EPPING,6256000,house,2015,4,2,2,SC_062,4.1313,20005,2.0902,0,hospital_053,2.8587,S_196,2.8907,True
76610,-37.92142868,145.1128235,16 Ormond Road,CLAYTON,11390000,house,2008,5,2,2,SC_087,4.5857,19915,0.7679,39,hospital_083,0.6745,S_169,0.715,True
88227,-37.934904,145.047071,48 Clay Street,MOORABBIN,9060000,house,2012,4,2,2,SC_046,0.9214,19937,0.9093,39,hospital_110,0.9256,S_069,1.6692,False
64990,-37.78912354,145.2698517,94 Maroondah Hwy,CROYDON,4100000,house,2008,3,1,0,SC_022,1.6073,19878,1.1779,0,hospital_164,2.4243,S_181,1.2441,False
84271,-37.85240936,144.9876862,65 Raleigh Street,WINDSOR,9150000,house,2008,2,1,0,SC_066,0.7693,19958,0.3743,9,hospital_155,0.713,S_115,1.6199,False
67630,-37.75709915,145.3748474,62 Hyne Street,LILYDALE,5175000,house,2009,3,1,2,SC_084,5.3622,19876,2.3948,0,hospital_151,1.6837,S_233,2.1891,False
17000,-37.701606,144.913556,3 Langton Street,GLENROY,8016000,house,2016,3,1,2,SC_010,2.7225,20032,0.4589,32,hospital_184,4.5911,S_209,1.0418,True
42091,-37.7676,145.06539,32 Outlook Drive,EAGLEMONT,15600000,house,2011,3,1,1,SC_017,1.3462,19934,1.102,25,hospital_046,1.2044,S_100,0.9768,True
24364,-37.70858,144.970242,37 Pitt Street,FAWKNER,9688000,house,2016,3,1,2,SC_030,3.1894,19962,1.087,0,hospital_139,2.646,S_161,2.3683,True
71473,-37.863791,145.221736,36 Benwerrin Drive,WANTIRNA,9146000,house,2012,3,2,3,SC_067,5.099,19871,4.4286,0,hospital_008,1.6555,S_226,0.3602,True
3315,-37.813225,144.882515,3 Loch Street,YARRAVILLE,6320000,house,2014,3,1,2,SC_043,2.8562,19996,0.7149,15,hospital_056,2.26,S_201,1.9459,False
60535,-37.838118,145.198475,19 Boronia Road,VERMONT,10120000,house,2012,3,2,2,SC_088,2.6716,19900,2.3102,0,hospital_008,2.7922,S_202,2.516,True
33161,-37.732835,144.993182,73 May Street,PRESTON,8925000,house,2013,2,1,2,SC_103,1.0771,20012,0.9165,0,hospital_139,1.7529,S_030,0.9202,True
69661,-37.87320328,145.0702667,19 Glen Road,ASHBURTON,13300000,house,2009,3,1,1,SC_041,1.6409,19838,0.4219,23,hospital_108,1.0743,S_048,1.6577,False
84815,-37.885682,144.990856,25B Foam Street,ELWOOD,22100000,house,2015,3,2,1,SC_015,2.0911,19954,0.8883,17,hospital_116,1.6245,S_193,1.3385,True
68733,-37.866655,145.037307,101 Claremont Avenue,MALVERN,14490000,house,2009,4,2,0,SC_023,1.1692,19944,0.7056,19,hospital_183,0.3814,S_013,0.9847,False
6549,-37.781713,144.823717,2A Barclay Street,ALBION,2360000,house,2011,2,1,1,SC_102,0.8697,20004,0.4602,28,hospital_174,0.8948,S_080,0.8252,False
54708,-37.82461,145.041384,73 Oxley Road,HAWTHORN,15620000,house,2013,3,2,1,SC_083,0.6872,19903,0.463,23,hospital_127,0.5911,S_208,0.734,True
6316,-37.782774,144.819811,19 Drummartin Street (Albion),ALBION,3248000,house,2015,4,2,3,SC_102,1.2117,20004,0.7143,28,hospital_174,1.2534,S_080,1.1757,False
56320,-37.85855865,145.1086273,2 Cookson Way,BURWOOD,8560000,house,2009,4,2,2,SC_042,2.576,19840,1.7022,28,hospital_089,1.2781,S_112,1.5739,False
84434,-37.85545731,144.9943237,9 Frederick Street,WINDSOR,6993000,house,2009,3,2,0,SC_066,0.9108,19957,0.2118,11,hospital_063,0.336,S_115,1.2673,False
50172,-37.77750778,145.0998383,33 Vista Street,BULLEEN,12976000,house,2009,5,3,3,SC_009,1.4928,19935,4.1285,26,hospital_194,1.4305,S_046,1.3211,True
17797,-37.699079,144.933499,87 Hubert Avenue,GLENROY,5950000,house,2009,3,1,1,SC_030,3.9883,20032,1.5571,32,hospital_184,5.4233,S_004,0.9975,False
20938,-37.760372,144.970491,28 Leithead Street,BRUNSWICK,8688000,house,2010,3,1,0,SC_030,3.5923,19967,0.8685,0,hospital_144,0.4483,S_074,1.3977,False
91410,-37.990372,145.034625,21 Holding Street,BEAUMARIS,17600000,house,2014,4,2,2,SC_079,4.6253,19865,2.8419,39,hospital_055,1.9177,S_011,2.6293,True
88204,-37.943445,145.040377,4 Florida Court,MOORABBIN,14535000,house,2015,3,1,2,SC_046,0.4741,19872,0.5697,41,hospital_110,1.1987,S_069,0.636,True
68803,-37.857472,145.037736,1307 High Street,MALVERN,10080000,house,2016,2,1,2,SC_023,2.1327,19911,0.9684,15,hospital_183,0.7034,S_235,0.8317,False
63558,-37.788835,145.300309,142 Lincoln Road,CROYDON,6175000,house,2015,3,1,2,SC_022,1.8971,19877,1.1571,0,hospital_164,4.4619,S_224,1.7244,False
